,loss,val_loss
0,0.3020021915435791,0.14660918712615967
1,0.11242489516735077,0.11101609468460083
2,0.10670372098684311,0.11043372750282288
3,0.1063963919878006,0.11002001911401749
4,0.10601404309272766,0.10879361629486084
5,0.10578826069831848,0.10845282673835754
6,0.10554061084985733,0.10861571878194809
7,0.10532037168741226,0.1087946742773056
8,0.10496974736452103,0.10815161466598511
9,0.10446657240390778,0.10813247412443161
10,0.1041502058506012,0.10770246386528015
11,0.1038115918636322,0.10698452591896057
12,0.10354969650506973,0.10760059207677841
13,0.10324433445930481,0.10593613237142563
14,0.10278636962175369,0.10728738456964493
15,0.10247669368982315,0.10637590289115906
16,0.10229005664587021,0.10538800805807114
17,0.10166643559932709,0.10482680052518845
18,0.1012563407421112,0.10506966710090637
19,0.10084030777215958,0.10377553850412369
20,0.10045243054628372,0.1044994443655014
21,0.1000780463218689,0.10365466773509979
22,0.09973336011171341,0.10304124653339386
23,0.09935550391674042,0.10186250507831573
24,0.09872346371412277,0.10122224688529968
25,0.09836854785680771,0.10129003971815109
26,0.09777391701936722,0.1007789671421051
27,0.09738840162754059,0.10059544444084167
28,0.09671640396118164,0.09968599677085876
29,0.09630978107452393,0.09937769174575806
30,0.09562783688306808,0.09876188635826111
31,0.09509868174791336,0.0990317240357399
32,0.09461363404989243,0.09803612530231476
33,0.09397464245557785,0.09673158824443817
34,0.09341868758201599,0.09588393568992615
35,0.09272207319736481,0.09523351490497589
36,0.09217900037765503,0.09519924968481064
37,0.09139756858348846,0.09497548639774323
38,0.09068404883146286,0.09342526644468307
39,0.09002715349197388,0.09261616319417953
40,0.08939601480960846,0.09206337481737137
41,0.08847017586231232,0.09147220849990845
42,0.08761052787303925,0.09019958972930908
43,0.08690439164638519,0.08990561962127686
44,0.08600214123725891,0.08844935894012451
45,0.08505832403898239,0.08748794347047806
46,0.08453206717967987,0.08666682243347168
47,0.08334492146968842,0.08581122756004333
48,0.08272988349199295,0.08524341136217117
49,0.08171824365854263,0.08406838029623032
50,0.08059561252593994,0.08312072604894638
51,0.07977371662855148,0.08219544589519501
52,0.07905541360378265,0.0815250352025032
53,0.0777803584933281,0.08248023688793182
54,0.07706023752689362,0.07953499257564545
55,0.07620232552289963,0.07867857068777084
56,0.07514500617980957,0.0777146965265274
57,0.07415787130594254,0.07695843279361725
58,0.07328564673662186,0.07583168894052505
59,0.07263260334730148,0.07479895651340485
60,0.07171016931533813,0.07389479130506516
61,0.0706959068775177,0.07341749221086502
