,loss,val_loss
0,0.13810411095619202,0.11534594744443893
1,0.07519671320915222,0.08356751501560211
2,0.07603242248296738,0.07850714027881622
3,0.0691855177283287,0.06332433223724365
4,0.0672815591096878,0.06528044492006302
5,0.06748764961957932,0.06278343498706818
6,0.06352559477090836,0.05966191738843918
7,0.06587590277194977,0.06214670464396477
8,0.0630258247256279,0.0806090384721756
9,0.06180933490395546,0.0784623771905899
10,0.06175414100289345,0.06439421325922012
11,0.060029421001672745,0.08110874891281128
12,0.060489244759082794,0.057642146944999695
13,0.05910319462418556,0.07318134605884552
14,0.05920109152793884,0.0853583961725235
15,0.05699830502271652,0.066414013504982
16,0.0573226660490036,0.054712094366550446
17,0.05597291886806488,0.05841958895325661
18,0.055281106382608414,0.05253784358501434
19,0.05338689684867859,0.05188124626874924
20,0.05207083746790886,0.050292011350393295
21,0.0553310252726078,0.05643538013100624
22,0.05117527395486832,0.05013533681631088
23,0.054042473435401917,0.048792190849781036
24,0.05252271145582199,0.04955797642469406
25,0.04950974881649017,0.07340770959854126
26,0.052187368273735046,0.06358713656663895
27,0.050370536744594574,0.04934367910027504
28,0.04967392608523369,0.06145080178976059
29,0.04899025708436966,0.05469946563243866
30,0.04886746406555176,0.0571490079164505
31,0.05175967514514923,0.060762397944927216
32,0.04947122186422348,0.04734077304601669
33,0.0483822263777256,0.05583273619413376
34,0.04845402017235756,0.04715539515018463
35,0.05057615786790848,0.047331299632787704
36,0.04735075682401657,0.04994673281908035
37,0.04922627657651901,0.05085078626871109
38,0.046995364129543304,0.053570181131362915
39,0.049185335636138916,0.04934052377939224
40,0.0469646081328392,0.04987621679902077
41,0.04709247872233391,0.05644575506448746
42,0.04927319660782814,0.04761239141225815
43,0.0452587753534317,0.05230936408042908
44,0.04960742965340614,0.04846363887190819
45,0.04642990604043007,0.04705618694424629
46,0.0475749671459198,0.04789861664175987
47,0.04502635821700096,0.05971146374940872
48,0.04796082153916359,0.048842672258615494
49,0.046973541378974915,0.05168629810214043
50,0.0477655865252018,0.052315566688776016
51,0.04524136334657669,0.04639478027820587
52,0.049210309982299805,0.05794220417737961
53,0.045373160392045975,0.04709578678011894
54,0.045951321721076965,0.05675087124109268
55,0.045535165816545486,0.0706118494272232
56,0.04713468253612518,0.05144963786005974
57,0.04760526493191719,0.04764661192893982
58,0.04574783518910408,0.05143611505627632
59,0.04548010230064392,0.047613874077796936
60,0.046973079442977905,0.05455600097775459
61,0.04567606374621391,0.06613899022340775
62,0.047576192766427994,0.04763064160943031
63,0.04520305618643761,0.0477585643529892
64,0.04636656865477562,0.05411805212497711
65,0.04696272686123848,0.04836462438106537
66,0.04585825651884079,0.05278001353144646
67,0.0462588332593441,0.046681035310029984
68,0.045585401356220245,0.04948459565639496
69,0.04657040908932686,0.0602702870965004
70,0.046079590916633606,0.04796716198325157
71,0.046335961669683456,0.04755287244915962
72,0.04633542150259018,0.04733920097351074
73,0.043883297592401505,0.047197047621011734
74,0.046507321298122406,0.05137086287140846
75,0.04437153786420822,0.06080343574285507
76,0.04523303732275963,0.047916144132614136
77,0.04490527883172035,0.0548483207821846
78,0.04595017433166504,0.046990592032670975
79,0.044919878244400024,0.056179434061050415
80,0.044302940368652344,0.04857736825942993
81,0.04660557582974434,0.05059397965669632
82,0.043426692485809326,0.05441903695464134
83,0.04586346447467804,0.04590882360935211
84,0.0447797067463398,0.046007897704839706
85,0.04545977711677551,0.046573229134082794
86,0.04478297382593155,0.05110616981983185
87,0.04439018294215202,0.047777410596609116
88,0.04660622403025627,0.055353593081235886
89,0.04503422603011131,0.059409916400909424
90,0.04395288601517677,0.0470556877553463
